ticker,company_name,segment,sub_segment
PYPL,"PayPal Holdings, Inc.",industrials,
ROK,"Rockwell Automation, Inc.",industrials,
MT,Arcelor Mittal NY Registry Shares NEW,industrials,
ODFL,"Old Dominion Freight Line, Inc.",industrials,
HEI,Heico Corporation,industrials,
NUE,Nucor Corporation,industrials,
NTR,Nutrien Ltd. Common Shares,industrials,
AXON,"Axon Enterprise, Inc.",industrials,
HMC,"Honda Motor Company, Ltd.",industrials,
MLM,"Martin Marietta Materials, Inc.",industrials,
VMC,Vulcan Materials Company (Holding Company),industrials,
EME,"EMCOR Group, Inc.",industrials,
PAYX,"Paychex, Inc.",industrials,
IR,Ingersoll Rand Inc.,industrials,
SYM,Symbotic Inc.,industrials,
A,"Agilent Technologies, Inc.",industrials,
AMRZ,Amrize Ltd,industrials,
TS,Tenaris S.A.,industrials,
WAT,Waters Corporation,industrials,
XYL,Xylem Inc.,industrials,
DOV,Dover Corporation,industrials,
TDY,Teledyne Technologies Incorporated,industrials,
DOW,Dow Inc.,industrials,
MTD,"Mettler-Toledo International, Inc.",industrials,
MTZ,"MasTec, Inc.",industrials,
VRSK,"Verisk Analytics, Inc.",industrials,
FTAI,FTAI Aviation Ltd.,industrials,
STLD,"Steel Dynamics, Inc.",industrials,
FOXA,Fox Corporation,industrials,
LYB,LyondellBasell Industries NV,industrials,
TECK,Teck Resources Ltd,industrials,
SQM,Sociedad Quimica y Minera S.A.,industrials,
FOX,Fox Corporation,industrials,
VLTO,Veralto Corp,industrials,
ALB,Albemarle Corporation,industrials,
RL,Ralph Lauren Corporation,industrials,
FWONK,Liberty Media Corporation Series C Liberty Formula One,industrials,
NVT,nVent Electric plc,industrials,
ATI,ATI Inc.,industrials,
BWXT,"BWX Technologies, Inc.",industrials,
CRS,Carpenter Technology Corporation,industrials,
CHRW,"C.H. Robinson Worldwide, Inc.",industrials,
STLA,Stellantis N.V. Common Shares,industrials,
JBHT,"J.B. Hunt Transport Services, Inc.",industrials,
RGLD,"Royal Gold, Inc.",industrials,
CF,"CF Industries Holdings, Inc.",industrials,
ZTO,ZTO Express (Cayman) Inc.,industrials,
RIVN,"Rivian Automotive, Inc.",industrials,
NXT,Nextpower Inc.,industrials,
LI,Li Auto Inc.,industrials,
EXPD,"Expeditors International of Washington, Inc.",industrials,
PKX,POSCO HOLDINGS INC.,industrials,
FWONA,Liberty Media Corporation Series A Liberty Formula One,industrials,
DD,"DuPont de Nemours, Inc.",industrials,
ENTG,"Entegris, Inc.",industrials,
IFF,"International Flavors & Fragrances, Inc.",industrials,
XPEV,XPeng Inc.,industrials,
RBC,RBC Bearings Incorporated,industrials,
FTV,Fortive Corporation,industrials,
LII,"Lennox International, Inc.",industrials,
ITT,ITT Inc.,industrials,
CX,"Cemex, S.A.B. de C.V. Sponsored ADR",industrials,
MKSI,MKS Inc.,industrials,
BALL,Ball Corporation,industrials,
HII,"Huntington Ingalls Industries, Inc.",industrials,
TXT,Textron Inc.,industrials,
AA,Alcoa Corporation,industrials,
RS,"Reliance, Inc.",industrials,
TRMB,Trimble Inc.,industrials,
J,Jacobs Solutions Inc.,industrials,
CLH,"Clean Harbors, Inc.",industrials,
NDSN,Nordson Corporation,industrials,
KTOS,"Kratos Defense & Security Solutions, Inc.",industrials,
WLK,Westlake Corporation,industrials,
IEX,IDEX Corporation,industrials,
GGG,Graco Inc.,industrials,
PNR,Pentair plc. Ordinary Share,industrials,
LECO,"Lincoln Electric Holdings, Inc. Common Shares",industrials,
CSL,Carlisle Companies Incorporated,industrials,
STRL,"Sterling Infrastructure, Inc.",industrials,
CNH,CNH Industrial N.V. Common Shares,industrials,
KRMN,Karman Holdings Inc.,industrials,
NIO,NIO Inc.,industrials,
MAS,Masco Corporation,industrials,
MLI,"Mueller Industries, Inc.",industrials,
DRS,"Leonardo DRS, Inc.",industrials,
HL,Hecla Mining Company,industrials,
SOLS,Solstice Advanced Materials Inc.,industrials,
CCK,"Crown Holdings, Inc.",industrials,
JHX,James Hardie Industries plc.,industrials,
ONTO,Onto Innovation Inc.,industrials,
EMBJ,Embraer S.A.,industrials,
DY,"Dycom Industries, Inc.",industrials,
PSKY,Paramount Skydance Corporation,industrials,
ZBRA,Zebra Technologies Corporation,industrials,
DCI,"Donaldson Company, Inc.",industrials,
CR,Crane Company,industrials,
SPXC,"SPX Technologies, Inc.",industrials,
IESC,"IES Holdings, Inc.",industrials,
AVAV,"AeroVironment, Inc.",industrials,
WTS,"Watts Water Technologies, Inc.",industrials,
GTLS,"Chart Industries, Inc.",industrials,
RVTY,"Revvity, Inc.",industrials,
FLS,Flowserve Corporation,industrials,
OSK,Oshkosh Corporation (Holding Company)Common Stock,industrials,
SAIA,"Saia, Inc.",industrials,
KNX,Knight-Swift Transportation Holdings Inc.,industrials,
SARO,"StandardAero, Inc.",industrials,
JOBY,"Joby Aviation, Inc.",industrials,
TFII,TFI International Inc. Common Shares,industrials,
OC,Owens Corning Inc,industrials,
CGNX,Cognex Corporation,industrials,
ESI,Element Solutions Inc.,industrials,
AGCO,AGCO Corporation,industrials,
MOS,Mosaic Company (The),industrials,
EMN,Eastman Chemical Company,industrials,
PRIM,Primoris Services Corporation,industrials,
ATR,"AptarGroup, Inc.",industrials,
VMI,"Valmont Industries, Inc.",industrials,
TX,Ternium S.A. Ternium S.A.,industrials,
ZWS,Zurn Elkay Water Solutions Corporation,industrials,
BIO,"Bio-Rad Laboratories, Inc.",industrials,
VFS,VinFast Auto Ltd.,industrials,
AAON,"AAON, Inc.",industrials,
AWI,Armstrong World Industries Inc,industrials,
TKR,Timken Company (The),industrials,
CE,Celanese Corporation,industrials,
TEX,Terex Corporation,industrials,
CMC,Commercial Metals Company,industrials,
GGB,Gerdau S.A.,industrials,
FLR,Fluor Corporation,industrials,
JBTM,JBT Marel Corporation,industrials,
FSS,Federal Signal Corporation,industrials,
VFC,V.F. Corporation,industrials,
TFPM,Triple Flag Precious Metals Corp. Common Shares,industrials,
ICL,ICL Group Ltd.,industrials,
NXST,"Nexstar Media Group, Inc.",industrials,
MIDD,Middleby Corporation (The),industrials,
ROAD,"Construction Partners, Inc.",industrials,
HXL,Hexcel Corporation,industrials,
SEE,Sealed Air Corporation,industrials,
GTES,Gates Industrial Corporation plc,industrials,
ESAB,ESAB Corporation,industrials,
MWH,"SOLV Energy, Inc.",industrials,
EXP,Eagle Materials Inc,industrials,
NEU,NewMarket Corp,industrials,
LOAR,Loar Holdings Inc.,industrials,
TV,Grupo Televisa S.A.B.,industrials,
NPO,Enpro Inc.,industrials,
BRKR,Bruker Corporation,industrials,
REZI,"Resideo Technologies, Inc.",industrials,
BCPC,Balchem Corporation,industrials,
LSTR,"Landstar System, Inc.",industrials,
ST,Sensata Technologies Holding plc,industrials,
GVA,Granite Construction Incorporated,industrials,
SSRM,SSR Mining Inc.,industrials,
VSNT,"Versant Media Group, Inc.",industrials,
AVTR,"Avantor, Inc.",industrials,
ACA,"Arcosa, Inc.",industrials,
VNT,Vontier Corporation,industrials,
SEB,Seaboard Corporation,industrials,
MSM,"MSC Industrial Direct Company, Inc.",industrials,
KNF,Knife Riv Holding Co.,industrials,
CENX,Century Aluminum Company,industrials,
RAL,Ralliant Corporation,industrials,
BC,Brunswick Corporation,industrials,
KBR,"KBR, Inc.",industrials,
SIM,"Grupo Simec, S.A.B. de C.V.",industrials,
MIR,"Mirion Technologies, Inc.",industrials,
AIR,AAR Corp.,industrials,
BDC,Belden Inc,industrials,
SNDR,"Schneider National, Inc.",industrials,
UUUU,Energy Fuels Inc,industrials,
MEOH,Methanex Corporation,industrials,
VVV,Valvoline Inc.,industrials,
BMI,"Badger Meter, Inc.",industrials,
LUNR,"Intuitive Machines, Inc.",industrials,
CSW,"CSW Industrials, Inc.",industrials,
MYRG,"MYR Group, Inc.",industrials,
MWA,MUELLER WATER PRODUCTS,industrials,
FLY,Firefly Aerospace Inc.,industrials,
THO,"Thor Industries, Inc.",industrials,
BCO,Brinks Company (The),industrials,
MDU,"MDU Resources Group, Inc.",industrials,
SLGN,Silgan Holdings Inc.,industrials,
ITRI,"Itron, Inc.",industrials,
ACHR,Archer Aviation Inc.,industrials,
ALH,Alliance Laundry Holdings Inc.,industrials,
SMR,NuScale Power Corporation,industrials,
SMG,Scotts Miracle-Gro Company (The),industrials,
KTB,"Kontoor Brands, Inc.",industrials,
AZZ,AZZ Inc.,industrials,
LEU,Centrus Energy Corp.,industrials,
CBT,Cabot Corporation,industrials,
KAI,Kadant Inc,industrials,
SXT,Sensient Technologies Corporation,industrials,
USLM,"United States Lime & Minerals, Inc.",industrials,
HRI,Herc Holdings Inc.,industrials,
BETA,"Beta Technologies, Inc.",industrials,
LCID,"Lucid Group, Inc.",industrials,
CSTM,Constellium SE,industrials,
WSC,WillScot Holdings Corporation,industrials,
GFF,Griffon Corporation,industrials,
AVNT,Avient Corporation,industrials,
PRM,"Perimeter Solutions, SA",industrials,
OLN,Olin Corporation,industrials,
SXI,Standex International Corporation,industrials,
CC,Chemours Company (The),industrials,
FUL,H. B. Fuller Company,industrials,
MTRN,Materion Corporation,industrials,
PVH,PVH Corp.,industrials,
HAYW,"Hayward Holdings, Inc.",industrials,
ATS,ATS Corporation Common Shares,industrials,
WDFC,WD-40 Company,industrials,
YSS,York Space Systems Inc.,industrials,
TTAM,Titan America SA Common Shares,industrials,
POWWP,Outdoor Holding Company 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,industrials,
FTAIM,FTAI Aviation Ltd. 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,industrials,
KMT,Kennametal Inc.,industrials,
TXG,"10x Genomics, Inc.",industrials,
EFXT,Enerflex Ltd Common Shares,industrials,
HSAI,"Hesai Group American Depositary Share, each ADS represents one",industrials,
NN,NextNav Inc.,industrials,
FTAIN,FTAI Aviation Ltd. 8.25% Fixed - Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares,industrials,
AMBP,Ardagh Metal Packaging S.A.,industrials,
TRN,"Trinity Industries, Inc.",industrials,
NGVT,Ingevity Corporation,industrials,
BWNB,"Babcock & Wilcox Enterprises, Inc. 6.50% Senior Notes due 2026",industrials,
ANDE,"Andersons, Inc. (The)",industrials,
CXT,"Crane NXT, Co.",industrials,
WOR,"Worthington Enterprises, Inc. Common Shares",industrials,
ATRO,Astronics Corporation,industrials,
HLIO,"Helios Technologies, Inc.",industrials,
HUBG,"Hub Group, Inc.",industrials,
CECO,CECO Environmental Corp.,industrials,
KWR,Quaker Houghton,industrials,
DXPE,"DXP Enterprises, Inc.",industrials,
HUN,Huntsman Corporation,industrials,
ARCB,ArcBest Corporation,industrials,
BW,"Babcock & Wilcox Enterprises, Inc.",industrials,
ALG,"Alamo Group, Inc.",industrials,
ROG,Rogers Corporation,industrials,
FMC,FMC Corporation,industrials,
KALU,Kaiser Aluminum Corporation,industrials,
BAK,Braskem SA ADR,industrials,
DCO,Ducommun Incorporated,industrials,
WS,"Worthington Steel, Inc. Common Shares",industrials,
RDW,Redwire Corporation,industrials,
IOSP,Innospec Inc.,industrials,
WERN,"Werner Enterprises, Inc.",industrials,
SID,Companhia Siderurgica Nacional S.A.,industrials,
AESI,Atlas Energy Solutions Inc.,industrials,
GRC,Gorman-Rupp Company (The),industrials,
GBX,"Greenbrier Companies, Inc. (The)",industrials,
CDNL,Cardinal Infrastructure Group Inc.,industrials,
VOYG,"Voyager Technologies, Inc.",industrials,
CYD,China Yuchai International Limited,industrials,
COHU,"Cohu, Inc.",industrials,
PSIX,"Power Solutions International, Inc.",industrials,
NWL,Newell Brands Inc.,industrials,
TSAT,Telesat Corporation,industrials,
UAN,"CVR Partners, LP Common Units representing Limited Partner Interests",industrials,
ECVT,Ecovyst Inc.,industrials,
TROX,Tronox Holdings plc,industrials,
PRLB,"Proto Labs, Inc.",industrials,
UAMY,United States Antimony Corporation,industrials,
TRS,TriMas Corporation,industrials,
REX,REX American Resources Corporation,industrials,
PLPC,Preformed Line Products Company,industrials,
PSNY,Polestar Automotive Holding UK PLC,industrials,
UVV,Universal Corporation,industrials,
LWLG,"Lightwave Logic, Inc.",industrials,
OUST,"Ouster, Inc.",industrials,
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,industrials,
LNN,Lindsay Corporation,industrials,
ASTE,"Astec Industries, Inc.",industrials,
ROCK,"Gibraltar Industries, Inc.",industrials,
TNC,Tennant Company,industrials,
GIC,Global Industrial Company,industrials,
AEHR,Aehr Test Systems,industrials,
XPEL,"XPEL, Inc.",industrials,
GLDD,Great Lakes Dredge & Dock Corporation,industrials,
GPRE,Green Plains Inc.,industrials,
NNAVW,NextNav Inc. Warrant,industrials,
PCTTU,"PureCycle Technologies, Inc. Unit",industrials,
ALNT,Allient Inc.,industrials,
ASA,ASA  Gold and Precious Metals Limited,industrials,
RYZ,Ryerson Holding Corporation,industrials,
GOLD,"Gold.com, Inc.",industrials,
EYPT,"EyePoint, Inc.",industrials,
MRTN,"Marten Transport, Ltd.",industrials,
CMP,Compass Minerals Intl Inc,industrials,
PCT,"PureCycle Technologies, Inc.",industrials,
PLOW,"Douglas Dynamics, Inc.",industrials,
NPK,"National Presto Industries, Inc.",industrials,
SBGI,"Sinclair, Inc.",industrials,
GHM,Graham Corporation,industrials,
WGO,"Winnebago Industries, Inc.",industrials,
EVEX,"Eve Holding, Inc.",industrials,
SLI,Standard Lithium Ltd. Common Shares,industrials,
CPAC,Cementos Pacasmayo S.A.A.,industrials,
NX,Quanex Building Products Corporation,industrials,
HTLD,"Heartland Express, Inc.",industrials,
RR,Richtech Robotics Inc.,industrials,
MYE,"Myers Industries, Inc.",industrials,
LOT,Lotus Technology Inc.,industrials,
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,industrials,
NMAX,"Newsmax, Inc.",industrials,
STKL,"SunOpta, Inc.",industrials,
NWPX,"NWPX Infrastructure, Inc.",industrials,
AEBI,Aebi Schmidt Holding AG,industrials,
JBI,"Janus International Group, Inc.",industrials,
EH,EHang Holdings Limited ADS,industrials,
MTUS,Metallus Inc. Common Shares,industrials,
RGR,"Sturm, Ruger & Company, Inc.",industrials,
CVLG,"Covenant Logistics Group, Inc.",industrials,
KRNT,Kornit Digital Ltd.,industrials,
TRNS,"Transcat, Inc.",industrials,
SWBI,"Smith & Wesson Brands, Inc.",industrials,
SWIM,"Latham Group, Inc.",industrials,
IIIN,"Insteel Industries, Inc.",industrials,
FTK,"Flotek Industries, Inc.",industrials,
ASIX,AdvanSix Inc.,industrials,
HY,"Hyster-Yale, Inc.",industrials,
GAU,Galiano Gold Inc.,industrials,
GEVO,"Gevo, Inc.",industrials,
IPI,"Intrepid Potash, Inc",industrials,
TATT,TAT Technologies Ltd.,industrials,
CTKB,"Cytek Biosciences, Inc.",industrials,
PKE,Park Aerospace Corp.,industrials,
KRT,Karat Packaging Inc.,industrials,
SXC,"SunCoke Energy, Inc.",industrials,
ASPI,ASP Isotopes Inc.,industrials,
ULH,"Universal Logistics Holdings, Inc.",industrials,
FWRD,Forward Air Corporation,industrials,
MBUU,"Malibu Boats, Inc.",industrials,
NAUT,"Nautilus Biotechnology, Inc.",industrials,
OXM,"Oxford Industries, Inc.",industrials,
GTN,"Gray Media, Inc.",industrials,
FEIM,"Frequency Electronics, Inc.",industrials,
MLAB,"Mesa Laboratories, Inc.",industrials,
TWI,"Titan International, Inc. (DE)",industrials,
ORN,"Orion Group Holdings, Inc. Common",industrials,
ASTL,Algoma Steel Group Inc. Common Shares,industrials,
CMCO,Columbus McKinnon Corporation,industrials,
MTW,"Manitowoc Company, Inc. (The)",industrials,
PACB,"Pacific Biosciences of California, Inc.",industrials,
MSB,Mesabi Trust,industrials,
PSNYW,Polestar Automotive Holding UK PLC,industrials,
FWDI,"Forward Industries, Inc.",industrials,
VFSWW,VinFast Auto Ltd. Warrant,industrials,
LAB,Standard BioTools Inc.,industrials,
WNC,Wabash National Corporation,industrials,
MEC,"Mayville Engineering Company, Inc.",industrials,
ADUR,Aduro Clean Technologies Inc.,industrials,
PKOH,Park-Ohio Holdings Corp.,industrials,
NKLR,Terra Innovatum Global N.V.,industrials,
MCFT,"MasterCraft Boat Holdings, Inc.",industrials,
CUB,Lionheart Holdings,industrials,
CHSCP,CHS Inc. 8%  Cumulative Redeemable Preferred Stock,industrials,
ALTO,"Alto Ingredients, Inc.",industrials,
RLGT,"Radiant Logistics, Inc.",industrials,
OEC,Orion S.A. Common Shares,industrials,
CHSCO,CHS Inc.,industrials,
SSP,E.W. Scripps Company (The),industrials,
CHSCL,CHS Inc,industrials,
AZ,A2Z Cust2Mate Solutions Corp. Common Shares,industrials,
CHSCN,CHS Inc Preferred,industrials,
OFLX,"Omega Flex, Inc.",industrials,
CHSCM,CHS Inc,industrials,
LEGO,Legato Merger Corp. IV,industrials,
AIRO,"AIRO Group Holdings, Inc.",industrials,
FSTR,L.B. Foster Company,industrials,
EVC,Entravision Communications Corporation,industrials,
TG,Tredegar Corporation,industrials,
EVTL,Vertical Aerospace Ltd.,industrials,
MPX,Marine Products Corporation,industrials,
ATLN,Atlantic International Corp.,industrials,
PPIH,"Perma-Pipe International Holdings, Inc.",industrials,
TAYD,"Taylor Devices, Inc.",industrials,
POWW,Outdoor Holding Company,industrials,
ESOA,Energy Services of America Corporation,industrials,
NIU,Niu Technologies,industrials,
MASS,908 Devices Inc.,industrials,
IONR,ioneer Ltd,industrials,
LODE,Comstock Inc.,industrials,
TWIN,"Twin Disc, Incorporated",industrials,
GENC,"Gencor Industries, Inc.",industrials,
SND,"Smart Sand, Inc.",industrials,
AMTX,"Aemetis, Inc. (DE)",industrials,
LNZA,"LanzaTech Global, Inc.",industrials,
PESI,"Perma-Fix Environmental Services, Inc.",industrials,
CBUS,"Cibus, Inc.",industrials,
FLX,BingEx Limited,industrials,
AIRJ,AirJoule Technologies Corporation,industrials,
INTT,inTest Corporation,industrials,
CITR,CitroTech Inc.,industrials,
QSI,Quantum-Si Incorporated,industrials,
QTRX,Quanterix Corporation,industrials,
CMT,Core Molding Technologies Inc,industrials,
ALTG,Alta Equipment Group Inc.,industrials,
PAMT,PAMT CORP,industrials,
GRO,Brazil Potash Corp. Common Shares,industrials,
GDC,GD Culture Group Limited,industrials,
SMID,Smith-Midland Corporation,industrials,
FF,FutureFuel Corp.  Common shares,industrials,
CDXS,"Codexis, Inc.",industrials,
RAIL,"FreightCar America, Inc.",industrials,
AP,Ampco-Pittsburgh Corporation,industrials,
PCTTW,"PureCycle Technologies, Inc. Warrant",industrials,
GEOS,Geospace Technologies Corporation,industrials,
OWLT,"Owlet, Inc.",industrials,
BNC,CEA Industries Inc.,industrials,
CODA,"Coda Octopus Group, Inc.",industrials,
USBC,"USBC, Inc.",industrials,
SHIM,Shimmick Corporation,industrials,
FRD,Friedman Industries Inc.,industrials,
ZJK,"ZJK Industrial Co., Ltd.",industrials,
ACNT,Ascent Industries Co.,industrials,
DPRO,Draganfly Inc. Common Shares,industrials,
ATLX,Atlas Lithium Corporation,industrials,
FORR,"Forrester Research, Inc.",industrials,
RPID,"Rapid Micro Biosystems, Inc.",industrials,
BAER,"Bridger Aerospace Group Holdings, Inc.",industrials,
ARQ,"Arq, Inc.",industrials,
SEER,"Seer, Inc.",industrials,
BOOM,DMC Global Inc.,industrials,
LGO,Largo Inc. Common Shares,industrials,
KEQU,Kewaunee Scientific Corporation,industrials,
HURC,"Hurco Companies, Inc.",industrials,
LUD,Luda Technology Group Limited,industrials,
OCC,Optical Cable Corporation,industrials,
NNBR,"NN, Inc.",industrials,
TGEN,Tecogen Inc.,industrials,
WRAP,"Wrap Technologies, Inc.",industrials,
SIF,"SIFCO Industries, Inc.",industrials,
ZONE,CleanCore Solutions Inc.,industrials,
SAFX,"XCF Global, Inc.",industrials,
NTIC,Northern Technologies International Corporation,industrials,
SEV,Aptera Motors Corp.,industrials,
CRGO,Freightos Limited,industrials,
MIND,"MIND Technology, Inc.",industrials,
VGAS,"Verde Clean Fuels, Inc.",industrials,
SYPR,"Sypris Solutions, Inc.",industrials,
KNDI,"Kandi Technologies Group, Inc.",industrials,
HLP,Hongli Group Inc.,industrials,
XCH,XCHG Limited American Depositary Share,industrials,
SFWL,Shengfeng Development Limited,industrials,
SLND,"Southland Holdings, Inc.",industrials,
MOB,Mobilicom Limited,industrials,
INLF,INLIF LIMITED,industrials,
FSI,Flexible Solutions International Inc.,industrials,
HOVR,New Horizon Aircraft Ltd.,industrials,
FEAM,"5E Advanced Materials, Inc.",industrials,
LOOP,"Loop Industries, Inc.",industrials,
AVD,American Vanguard Corporation,industrials,
ZTEK,Zentek Ltd.,industrials,
FFAI,Faraday Future Intelligent Electric Inc.,industrials,
YIBO,Planet Image International Limited,industrials,
OTH,Off The Hook YS Inc.,industrials,
VATE,INNOVATE Corp.,industrials,
CVU,"CPI Aerostructures, Inc.",industrials,
GGR,Gogoro Inc.,industrials,
DSWL,"Deswell Industries, Inc. Common Shares",industrials,
SORA,AsiaStrategy,industrials,
PRPO,"Precipio, Inc.",industrials,
LOTWW,Lotus Technology Inc. Warrants,industrials,
AIRJW,AirJoule Technologies Corporation Warrant,industrials,
PSIG,PS International Group Ltd.,industrials,
POAS,Phaos Technology Holdings (Cayman) Limited,industrials,
DCX,Digital Currency X Technology Inc.,industrials,
UAVS,"AgEagle Aerial Systems, Inc.",industrials,
BCHT,Birchtech Corp.,industrials,
AIIO,Robo.ai Inc.,industrials,
AQMS,"Aqua Metals, Inc.",industrials,
EKSO,"Ekso Bionics Holdings, Inc.",industrials,
CSTE,Caesarstone Ltd.,industrials,
FTEK,"Fuel Tech, Inc.",industrials,
SLGB,Smart Logistics Global Limited,industrials,
PPSI,"Pioneer Power Solutions, Inc.",industrials,
ENGS,Energys Group Limited,industrials,
TPCS,TechPrecision Corporation,industrials,
NCEW,New Century Logistics (BVI) Limited,industrials,
WPRT,Westport Fuel Systems Inc Common Shares,industrials,
QSIAW,Quantum-Si Incorporated Warrant,industrials,
APWC,"Asia Pacific Wire & Cable Corporation, Ltd.",industrials,
ZKIN,"ZK International Group Co., Ltd Ordinary Share",industrials,
MOBBW,Mobilicom Limited Warrants,industrials,
VNTG,Vantage Corp,industrials,
BIOX,Bioceres Crop Solutions Corp.,industrials,
SDST,Stardust Power Inc.,industrials,
DAIO,Data I/O Corporation,industrials,
HBIO,"Harvard Bioscience, Inc.",industrials,
FENG,Phoenix New Media Limited,industrials,
BAERW,"Bridger Aerospace Group Holdings, Inc. Warrant",industrials,
CLIR,ClearSign Technologies Corporation,industrials,
TRSG,Tungray Technologies Inc,industrials,
PRZO,ParaZero Technologies Ltd.,industrials,
RVSN,Rail Vision Ltd. Ordinary Share,industrials,
ORGN,"Origin Materials, Inc.",industrials,
REE,REE Automotive Ltd.,industrials,
HUDI,"Huadi International Group Co., Ltd.",industrials,
KITT,"Nauticus Robotics, Inc.",industrials,
TOMZ,"TOMI Environmental Solutions, Inc.",industrials,
TOPP,Toppoint Holdings Inc.,industrials,
AIRI,Air Industries Group,industrials,
ELSE,"Electro-Sensors, Inc.",industrials,
GLXG,Galaxy Payroll Group Limited,industrials,
GTEC,Greenland Technologies Holding Corporation,industrials,
GCDT,Green Circle Decarbonize Technology Limited,industrials,
HOVRW,New Horizon Aircraft Ltd. Warrant,industrials,
BNGO,"Bionano Genomics, Inc.",industrials,
WETO,Wetour Robotics Limited,industrials,
PETZ,"TDH Holdings, Inc. Common Shares",industrials,
ELOG,Eastern International Ltd.,industrials,
CVR,Chicago Rivet & Machine Co.,industrials,
ARTW,"Art's-Way Manufacturing Co., Inc.",industrials,
ETS,Elite Express Holding Inc.,industrials,
AIIOW,Robo.ai Inc. Warrant,industrials,
CENN,Cenntro Inc.,industrials,
JYD,Jayud Global Logistics Limited,industrials,
CRGOW,Freightos Limited Warrants,industrials,
SNES,"SenesTech, Inc.",industrials,
INHD,Inno Holdings Inc.,industrials,
SKYQ,Sky Quarry Inc.,industrials,
ASTLW,Algoma Steel Group Inc. Warrant,industrials,
GURE,"Gulf Resources, Inc. (NV)",industrials,
YHGJ,Yunhong Green CTI Ltd.,industrials,
DXST,Decent Holding Inc,industrials,
WKHS,"Workhorse Group, Inc.",industrials,
FGI,FGI Industries Ltd.,industrials,
HXHX,Haoxin Holdings Limited,industrials,
CDTG,CDT Environmental Technology Investment Holdings Limited,industrials,
MNTS,Momentus Inc.,industrials,
EVGN,Evogene Ltd,industrials,
AEHL,Antelope Enterprise Holdings Limited,industrials,
SKK,SKK Holdings Limited,industrials,
VEEE,Twin Vee PowerCats Co.,industrials,
ASTC,Astrotech Corporation (DE),industrials,
HIHO,Highway Holdings Limited,industrials,
FLYE,"Fly-E Group, Inc.",industrials,
FCUV,Focus Universal Inc.,industrials,
NXTS,Nexentis Technologies Inc.,industrials,
NCL,Northann Corp.,industrials,
FFAIW,Faraday Future Intelligent Electric Inc. Warrant,industrials,
CNEY,CN Energy Group Inc.,industrials,
SGLY,Singularity Future Technology Ltd.,industrials,
GWAV,"Greenwave Technology Solutions, Inc.",industrials,
AIOS,AIOS Tech Inc.,industrials,
GVH,Globavend Holdings Limited,industrials,
RETO,"ReTo Eco-Solutions, Inc.",industrials,
SDSTW,Stardust Power Inc. Warrant,industrials,
LBGJ,Li Bang International Corporation Inc.,industrials,
VMAR,Vision Marine Technologies Inc. Common Shares,industrials,
BNRG,Brenmiller Energy Ltd,industrials,
MTEN,Mingteng International Corporation Inc.,industrials,
KITTW,"Nauticus Robotics, Inc. Warrant",industrials,
NVVE,Nuvve Holding Corp.,industrials,
VGASW,"Verde Clean Fuels, Inc. Warrant",industrials,
TANH,Tantech Holdings Ltd.,industrials,
LNZAW,"LanzaTech Global, Inc. Warrant",industrials,
