ticker,company_name,segment,sub_segment
ARLP,"Alliance Resource Partners, L.P. Common Units representing Limited Partners Interests",energy,
HP,"Helmerich & Payne, Inc.",energy,
OII,"Oceaneering International, Inc.",energy,
BSM,"Black Stone Minerals, L.P. Common units representing limited partner interests",energy,
WBI,WaterBridge Infrastructure LLC,energy,
CVI,CVR Energy Inc.,energy,
BTE,Baytex Energy Corp Common Shares,energy,
SUNC,"SunocoCorp LLC Common Units, representing limited liability company interests",energy,
PLUG,"Plug Power, Inc.",energy,
BKV,BKV Corporation,energy,
PARR,"Par Pacific Holdings, Inc.",energy,
NOG,"Northern Oil and Gas, Inc.",energy,
DKL,"Delek Logistics Partners, L.P. Common Units representing Limited Partner Interests",energy,
SDRL,Seadrill Limited Common Shares,energy,
MGEE,"MGE Energy, Inc",energy,
AMR,"Alpha Metallurgical Resources, Inc.",energy,
TALO,"Talos Energy, Inc.",energy,
DK,"Delek US Holdings, Inc.",energy,
SOC,Sable Offshore Corp.,energy,
CLMT,"Calumet, Inc.",energy,
MNR,Mach Natural Resources LP Common Units representing Limited Partner Interests,energy,
NESR,National Energy Services Reunited Corp,energy,
GEL,"Genesis Energy, L.P. Common Units",energy,
WTTR,"Select Water Solutions, Inc.",energy,
XPRO,Expro Group Holdings N.V.,energy,
VET,Vermilion Energy Inc. Common (Canada),energy,
PUMP,ProPetro Holding Corp.,energy,
BORR,Borr Drilling Limited Common Shares,energy,
THR,"Thermon Group Holdings, Inc.",energy,
NRP,Natural Resource Partners LP Limited Partnership,energy,
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,energy,
RES,"RPC, Inc.",energy,
KOS,Kosmos Energy Ltd. Common Shares (DE),energy,
GLP,Global Partners LP Common Units representing Limited Partner Interests,energy,
HLX,"Helix Energy Solutions Group, Inc.",energy,
DMLP,"Dorchester Minerals, L.P. Common Units Representing Limited Partnership Interests",energy,
PDS,Precision Drilling Corporation,energy,
NBR,Nabors Industries Ltd.,energy,
WKC,World Kinect Corporation,energy,
ACDC,ProFrac Holding Corp.,energy,
TTI,"Tetra Technologies, Inc.",energy,
INR,"Infinity Natural Resources, Inc.",energy,
SBR,Sabine Royalty Trust,energy,
PBT,Permian Basin Royalty Trust,energy,
METC,"Ramaco Resources, Inc.",energy,
APC,ARKO Petroleum Corp.,energy,
HNRG,Hallador Energy Company,energy,
HPK,"HighPeak Energy, Inc.",energy,
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,energy,
GFR,Greenfire Resources Ltd. Common Shares,energy,
REPX,"Riley Exploration Permian, Inc.",energy,
BLDP,"Ballard Power Systems, Inc. Common Shares",energy,
METCB,"Ramaco Resources, Inc.",energy,
VTS,"Vitesse Energy, Inc.",energy,
GRNT,"Granite Ridge Resources, Inc.",energy,
CLB,Core Laboratories Inc.,energy,
TBN,Tamboran Resources Corporation,energy,
TXO,"TXO Partners, L.P. Common Units Representing Limited Partner Interests",energy,
EGY,"VAALCO Energy, Inc.",energy,
SD,"SandRidge Energy, Inc.",energy,
OBE,Obsidian Energy Ltd. Common Shares,energy,
FIP,FTAI Infrastructure Inc.,energy,
FTW,Presidio Production Company,energy,
NGS,"Natural Gas Services Group, Inc.",energy,
GPRK,Geopark Ltd Common Shares,energy,
ANNA,"AleAnna, Inc.",energy,
WTI,"W&T Offshore, Inc.",energy,
RNGR,"Ranger Energy Services, Inc.",energy,
NOA,North American Construction Group Ltd. Common Shares (no par),energy,
NPWR,NET Power Inc.,energy,
NC,"NACCO Industries, Inc.",energy,
PNRG,PrimeEnergy Resources Corporation,energy,
FCEL,"FuelCell Energy, Inc.",energy,
REI,"Ring Energy, Inc.",energy,
GTE,Gran Tierra Energy Inc.,energy,
AREC,American Resources Corporation,energy,
AMPY,Amplify Energy Corp.,energy,
NUAI,"New Era Energy & Digital, Inc.",energy,
SJT,San Juan Basin Royalty Trust,energy,
MINE,Mayfair Gold Corp. Common Shares,energy,
PED,Pedevco Corp.,energy,
KGEI,Kolibri Global Energy Inc.,energy,
EPSN,Epsilon Energy Ltd. Common Share,energy,
NCSM,"NCS Multistage Holdings, Inc.",energy,
EAF,GrafTech International Ltd.,energy,
EPM,"Evolution Petroleum Corporation, Inc.",energy,
TUSK,"Mammoth Energy Services, Inc.",energy,
NUAIW,"New Era Energy & Digital, Inc. Warrants",energy,
EP,Empire Petroleum Corporation,energy,
MMLP,Martin Midstream Partners L.P. Limited Partnership,energy,
BATL,Battalion Oil Corporation,energy,
DWSN,Dawson Geophysical Company,energy,
NRT,North European Oil Royality Trust,energy,
AGIG,Abundia Global Impact Group Inc.,energy,
VOC,VOC Energy Trust Units of Beneficial Interest,energy,
PVL,Permianville Royalty Trust Units of Beneficial Interest,energy,
CRT,Cross Timbers Royalty Trust,energy,
INDO,Indonesia Energy Corporation Limited,energy,
KLXE,"KLX Energy Services Holdings, Inc.",energy,
EONR,EON Resources Inc.,energy,
USEG,U.S. Energy Corp.,energy,
ANNAW,"AleAnna, Inc. Warrant",energy,
PRT,PermRock Royalty Trust Units of Beneficial Interest,energy,
PTLE,PTL LTD,energy,
TMDE,TMD Energy Limited,energy,
UFG,Uni-Fuels Holdings Limited,energy,
RCON,"Recon Technology, Ltd.",energy,
TPET,Trio Petroleum Corp.,energy,
MVO,MV Oil Trust Units of Beneficial Interests,energy,
MXC,Mexco Energy Corporation,energy,
BANL,CBL International Limited,energy,
CKX,"CKX Lands, Inc.",energy,
BRN,"Barnwell Industries, Inc.",energy,
NWGL,CL Workshop Group Limited,energy,
MARPS,Marine Petroleum Trust Units of Beneficial Interest,energy,
MTR,Mesa Royalty Trust,energy,
DLXY,Delixy Holdings Limited,energy,
HTOO,Fusion Fuel Green PLC,energy,
ATON,AlphaTON Capital Corp.,energy,
CIIT,"Tianci International, Inc.",energy,
GBR,"New Concept Energy, Inc",energy,
METCZ,"Ramaco Resources, Inc. 8.375% Senior Notes due 2029",energy,
