ticker,company_name,segment,sub_segment
MHF,Western Asset Municipal High Income Fund Inc.,asset_management_income,
MIN,MFS Intermediate Income Trust,asset_management_income,
MMT,MFS Multimarket Income Trust,asset_management_income,
MXE,Mexico Equity & Income Fund Inc.,asset_management_income,
NAC,Nuveen California Quality Municipal Income Fund,asset_management_income,
NAD,Nuveen Quality Municipal Income Fund,asset_management_income,
NAN,Nuveen New York Quality Municipal Income Fund,asset_management_income,
NAZ,Nuveen Arizona Quality Municipal Income Fund,asset_management_income,
NBB,Nuveen Taxable Municipal Income Fund,asset_management_income,
NCV,Virtus Convertible & Income Fund,asset_management_income,
NCZ,Virtus Convertible & Income Fund II,asset_management_income,
NEA,Nuveen AMT-Free Quality Municipal Income Fund,asset_management_income,
NIE,Virtus Equity & Convertible Income Fund,asset_management_income,
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,asset_management_income,
NMAI,Nuveen Multi-Asset Income Fund,asset_management_income,
NMI,"Nuveen Municipal Income Fund, Inc.",asset_management_income,
NML,Neuberger Energy Infrastructure and Income Fund Inc.,asset_management_income,
NMS,Nuveen Minnesota Quality Municipal Income Fund,asset_management_income,
NMT,Nuveen Massachusetts Quality Municipal Income Fund,asset_management_income,
NMZ,Nuveen Municipal High Income Opportunity Fund,asset_management_income,
NOM,Nuveen Missouri Quality Municipal Income Fund,asset_management_income,
NPFD,Nuveen Variable Rate Preferred & Income Fund,asset_management_income,
NPV,Nuveen Virginia Quality Municipal Income Fund,asset_management_income,
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,asset_management_income,
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,asset_management_income,
NRO,Neuberger Real Estate Securities Income Fund Inc,asset_management_income,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,asset_management_income,
NXJ,Nuveen New Jersey Quality Municipal Income Fund,asset_management_income,
NXP,Nuveen Select Tax-Free Income Portfolio,asset_management_income,
NZF,Nuveen Municipal Credit Income Fund,asset_management_income,
OIA,Invesco Municipal Income Opportunities Trust,asset_management_income,
PAI,Western Asset Investment Grade Income Fund Inc.,asset_management_income,
PAXS,PIMCO Access Income Fund,asset_management_income,
PCF,High Income Securities Fund,asset_management_income,
PCN,PIMCO Corporate & Income Strategy Fund,asset_management_income,
PCQ,PIMCO California Municipal Income Fund,asset_management_income,
PDI,PIMCO Dynamic Income Fund,asset_management_income,
PFD,Flaherty & Crumrine Preferred Income Fund Inc.,asset_management_income,
PFL,PIMCO Income Strategy Fund,asset_management_income,
PFN,PIMCO Income Strategy Fund II,asset_management_income,
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc.,asset_management_income,
PGP,PIMCO Global StocksPLUS & Income Fund,asset_management_income,
PGZ,Principal Real Estate Income Fund,asset_management_income,
PHK,PIMCO High Income Fund,asset_management_income,
PIM,Putnam Master Intermediate Income Trust,asset_management_income,
PML,PIMCO Municipal Income Fund II,asset_management_income,
PMM,Putnam Managed Municipal Income Trust,asset_management_income,
PNI,PIMCO New York Municipal Income Fund II,asset_management_income,
PPT,Putnam Premier Income Trust,asset_management_income,
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",asset_management_income,
PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund,asset_management_income,
PTY,PIMCO Corporate & Income Opportunity Fund,asset_management_income,
RA,Brookfield Real Assets Income Fund Inc.,asset_management_income,
RCS,"PIMCO Strategic Income Fund, Inc.",asset_management_income,
RFM,"RiverNorth Flexible Municipal Income Fund, Inc.",asset_management_income,
RLTY,Cohen & Steers Real Estate Opportunities Income Fund,asset_management_income,
RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,asset_management_income,
RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc.",asset_management_income,
RNP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",asset_management_income,
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",asset_management_income,
SCD,LMP Capital and Income Fund Inc.,asset_management_income,
TEI,Templeton Emerging Markets Income Fund,asset_management_income,
TSI,"TCW Strategic Income Fund, Inc.",asset_management_income,
UTG,Reaves Utility Income Fund,asset_management_income,
VCV,Invesco California Value Municipal Income Trust,asset_management_income,
VGI,Virtus Global Multi-Sector Income Fund,asset_management_income,
VKI,Invesco Advantage Municipal Income Trust II,asset_management_income,
VLT,Invesco High Income Trust II,asset_management_income,
VPV,Invesco Pennsylvania Value Municipal Income Trust,asset_management_income,
VVR,Invesco Senior Income Trust,asset_management_income,
WDI,Western Asset Diversified Income Fund,asset_management_income,
WIA,Western Asset Inflation-Linked Income Fund,asset_management_income,
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,asset_management_income,
XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust,asset_management_income,
