ticker,company_name,segment,sub_segment
MCY,Mercury General Corporation,finance,
OPEN,Opendoor Technologies Inc,finance,
MRP,"Millrose Properties, Inc.",finance,
ATHS,Athene Holding Ltd. 7.250% Fixed-Rate Reset Junior Subordinated Debentures due 2064,finance,
AX,"Axos Financial, Inc.",finance,
CACC,Credit Acceptance Corporation,finance,
HASI,"HA Sustainable Infrastructure Capital, Inc.",finance,
XXI,"Twenty One Capital, Inc.",finance,
NNI,"Nelnet, Inc.",finance,
BMA,Banco Macro S.A.  ADR (representing Ten,finance,
HCXY,"Hercules Capital, Inc. 6.25% Notes due 2033",finance,
LAZ,"Lazard, Inc.",finance,
EBC,"Eastern Bankshares, Inc.",finance,
PFSI,"PennyMac Financial Services, Inc.",finance,
VCTR,"Victory Capital Holdings, Inc.",finance,
RDN,Radian Group Inc.,finance,
BGC,"BGC Group, Inc.",finance,
SIGI,"Selective Insurance Group, Inc.",finance,
FHI,"Federated Hermes, Inc.",finance,
MC,Moelis & Company,finance,
OXLCN,Oxford Lane Capital Corp. 7.125% Series 2029 Term Preferred Stock,finance,
OXLCM,"Oxford Lane Capital Corp. Preferred Stock Shares, 8.25% Series 2031",finance,
OXLCZ,Oxford Lane Capital Corp. 5.00% Notes due 2027,finance,
OXLCP,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,finance,
IBOC,International Bancshares Corporation,finance,
FFIN,"First Financial Bankshares, Inc.",finance,
TCBI,"Texas Capital Bancshares, Inc.",finance,
ASB,Associated Banc-Corp,finance,
OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,finance,
PDI,PIMCO Dynamic Income Fund,finance,
SLM,SLM Corporation,finance,
OXLCO,"Oxford Lane Capital Corp. Preferred Stock Shares, 6.00% Series 2029",finance,
SFBS,"ServisFirst Bancshares, Inc.",finance,
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,finance,
TFSL,TFS Financial Corporation,finance,
CNO,"CNO Financial Group, Inc.",finance,
ASBA,Associated Banc-Corp 6.625% Fixed-Rate Reset Subordinated Notes due 2033,finance,
INTR,Inter & Co. Inc.,finance,
UCB,"United Community Banks, Inc.",finance,
INDB,Independent Bank Corp.,finance,
AGO,Assured Guaranty Ltd.,finance,
HGTY,"Hagerty, Inc.",finance,
FULT,Fulton Financial Corporation,finance,
SII,Sprott Inc. Common Shares,finance,
BANF,BancFirst Corporation,finance,
MIAX,"Miami International Holdings, Inc.",finance,
NTRSO,"Northern Trust Corporation Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock",finance,
BHF,"Brighthouse Financial, Inc.",finance,
WSFS,WSFS Financial Corporation,finance,
ENVA,"Enova International, Inc.",finance,
FIBK,"First Interstate BancSystem, Inc.",finance,
RNST,Renasant Corporation,finance,
AB,AllianceBernstein Holding L.P.  Units,finance,
FULTP,"Fulton Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",finance,
CORZW,"Core Scientific, Inc. Tranche 1 Warrants",finance,
NAN,Nuveen New York Quality Municipal Income Fund,finance,
FG,"F&G Annuities & Life, Inc.",finance,
BKU,"BankUnited, Inc.",finance,
PJT,PJT Partners Inc.,finance,
CATY,Cathay General Bancorp,finance,
GBDC,"Golub Capital BDC, Inc.",finance,
FBP,First BanCorp. New,finance,
WSBC,"WesBanco, Inc.",finance,
PLMR,"Palomar Holdings, Inc.",finance,
MCHB,Mechanics Bancorp,finance,
NP,Neptune Insurance Holdings Inc.,finance,
CII,"BlackRock Enhanced Large Cap Core Fund, Inc.",finance,
CNS,Cohen & Steers Inc,finance,
NIC,Nicolet Bankshares Inc.,finance,
GNW,Genworth Financial Inc,finance,
FGN,"F&G Annuities & Life, Inc. 7.950% Senior Notes due 2053",finance,
CBU,"Community Financial System, Inc.",finance,
BWIN,"The Baldwin Insurance Group, Inc.",finance,
FHB,"First Hawaiian, Inc.",finance,
BBAR,Banco BBVA Argentina S.A. ADS,finance,
APAM,Artisan Partners Asset Management Inc.,finance,
SBCF,Seacoast Banking Corporation of Florida,finance,
VTMX,"Corporacion Inmobiliaria Vesta, S.A.B de C.V.",finance,
BOH,Bank of Hawaii Corporation,finance,
FSK,FS KKR Capital Corp.,finance,
FFBC,First Financial Bancorp.,finance,
ZIONP,"Zions Bancorporation, N.A. Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock)",finance,
PFS,"Provident Financial Services, Inc",finance,
ARX,Accelerant Holdings,finance,
PRK,Park National Corporation,finance,
NMIH,NMI Holdings Inc.,finance,
CWK,Cushman & Wakefield Ltd. Common Shares,finance,
SFNC,Simmons First National Corporation,finance,
CSQ,Calamos Strategic Total Return,finance,
MRX,Marex Group plc,finance,
NMRK,"Newmark Group, Inc.",finance,
CURB,Curbline Properties Corp.,finance,
FBK,FB Financial Corporation,finance,
CRVL,CorVel Corp.,finance,
EEFT,"Euronet Worldwide, Inc.",finance,
CVBF,CVB Financial Corporation,finance,
BANC,"Banc of California, Inc.",finance,
BULL,Webull Corporation,finance,
HTGC,"Hercules Capital, Inc.",finance,
UPST,"Upstart Holdings, Inc.",finance,
CLSK,"CleanSpark, Inc.",finance,
UE,Urban Edge Properties Common Shares of Beneficial Interest,finance,
SPNT,SiriusPoint Ltd. Common Shares,finance,
BBT,Beacon Financial Corporation,finance,
TOWN,TowneBank,finance,
TRMK,Trustmark Corporation,finance,
DAVE,Dave Inc.,finance,
GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,finance,
WSBCO,"WesBanco, Inc. Depositary Shares each representing 1/40th interest in a share of 7.375% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",finance,
FRME,First Merchants Corporation,finance,
VAC,Marriott Vacations Worldwide Corporation,finance,
WAFD,"WaFd, Inc.",finance,
ETOR,eToro Group Ltd.,finance,
CUBI,"Customers Bancorp, Inc",finance,
MFICL,MidCap Financial Investment Corporation 8.00% Notes due 2028,finance,
SEZL,Sezzle Inc.,finance,
FBNC,First Bancorp,finance,
BGR,BlackRock Energy and Resources Trust,finance,
NBTB,NBT Bancorp Inc.,finance,
TBBK,The Bancorp Inc,finance,
SLDE,"Slide Insurance Holdings, Inc.",finance,
BUSEP,"First Busey Corporation Depositary Shares, Each Representing a 1/40thInterest in a Share of 8.25% Fixed-Rate Series B Non-Cumulative Perpetual Preferred Stock, $0.001 par value",finance,
BUSE,First Busey Corporation,finance,
WT,"WisdomTree, Inc.",finance,
HTH,Hilltop Holdings Inc.,finance,
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,finance,
BTDR,Bitdeer Technologies Group,finance,
BANR,Banner Corporation,finance,
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,finance,
UMBFO,"UMB Financial Corporation Depositary Shares Each Representing a 1/400th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",finance,
EFSC,Enterprise Financial Services Corporation,finance,
HCI,"HCI Group, Inc.",finance,
GCMG,GCM Grosvenor Inc.,finance,
MBIN,Merchants Bancorp,finance,
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",finance,
HG,"Hamilton Insurance Group, Ltd.",finance,
CASH,"Pathward Financial, Inc.",finance,
GTY,Getty Realty Corporation,finance,
AAMI,Acadian Asset Management Inc.,finance,
SKWD,"Skyward Specialty Insurance Group, Inc.",finance,
SYBT,"Stock Yards Bancorp, Inc.",finance,
PDO,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,finance,
OZKAP,Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock,finance,
HWCPZ,Hancock Whitney Corporation 6.25% Subordinated Notes due 2060,finance,
PAX,Patria Investments Limited,finance,
STEL,"Stellar Bancorp, Inc.",finance,
NWBI,"Northwest Bancshares, Inc.",finance,
RVT,"Royce Small-Cap Trust, Inc.",finance,
MAAS,Maase Inc.,finance,
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",finance,
CLBK,"Columbia Financial, Inc.",finance,
JSM,"Navient Corporation 6% Senior Notes due December 15, 2043",finance,
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",finance,
STC,Stewart Information Services Corporation,finance,
KMPR,Kemper Corporation,finance,
PIPR,Piper Sandler Companies,finance,
FCF,First Commonwealth Financial Corporation,finance,
QFIN,"Qfin Holdings, Inc.",finance,
WTFCN,"Wintrust Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred StocK",finance,
TRINI,Trinity Capital Inc. 7.875% Notes Due 2029,finance,
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc.",finance,
TRINZ,Trinity Capital Inc. 7.875% Notes due 2029,finance,
AFGB,"American Financial Group, Inc. 5.875% Subordinated Debentures due 2059",finance,
OFG,OFG Bancorp,finance,
NBHC,National Bank Holdings Corporation,finance,
TY,Tri Continental Corporation,finance,
HMN,Horace Mann Educators Corporation,finance,
SRCE,1st Source Corporation,finance,
CHCO,City Holding Company,finance,
MHD,"Blackrock MuniHoldings Fund, Inc.",finance,
BUR,Burford Capital Limited,finance,
TSLX,"Sixth Street Specialty Lending, Inc.",finance,
AFGD,"American Financial Group, Inc. 5.625% Subordinated Debentures due 2060",finance,
LC,LendingClub Corporation,finance,
LU,Lufax Holding Ltd,finance,
RZC,"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",finance,
FIHL,Fidelis Insurance Holdings Limited Common Shares,finance,
MQY,"Blackrock MuniYield Quality Fund, Inc.",finance,
BPOPM,"Popular, Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities",finance,
RZB,"Reinsurance Group of America, Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056",finance,
GAB,"Gabelli Equity Trust, Inc. (The)",finance,
FRMEP,First Merchants Corporation Depository Shares,finance,
FRA,Blackrock Floating Rate Income Strategies Fund Inc,finance,
RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,finance,
PWP,Perella Weinberg Partners,finance,
OXLC,Oxford Lane Capital Corp.,finance,
BKT,BlackRock Income Trust Inc. (The),finance,
MYI,"Blackrock MuniYield Quality Fund III, Inc",finance,
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.",finance,
AGM,Federal Agricultural Mortgage Corporation,finance,
BCAT,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,finance,
MUA,"Blackrock MuniAssets Fund, Inc",finance,
BDJ,Blackrock Enhanced Equity Dividend Trust,finance,
GABC,"German American Bancorp, Inc.",finance,
WD,"Walker & Dunlop, Inc",finance,
TCBK,TriCo Bancshares,finance,
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,finance,
AFGC,"American Financial Group, Inc. 5.125% Subordinated Debentures due 2059",finance,
LOB,"Live Oak Bancshares, Inc.",finance,
ECPG,Encore Capital Group Inc,finance,
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,finance,
KW,Kennedy-Wilson Holdings Inc.,finance,
ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031,finance,
ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,finance,
GSHD,"Goosehead Insurance, Inc.",finance,
STBA,"S&T Bancorp, Inc.",finance,
ECCC,Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031,finance,
BFC,Bank First Corporation,finance,
IIPR,"Innovative Industrial Properties, Inc.",finance,
EFC,Ellington Financial Inc.,finance,
DCOM,"Dime Community Bancshares, Inc.",finance,
GAM,"General American Investors, Inc.",finance,
LKFN,Lakeland Financial Corporation,finance,
HOPE,"Hope Bancorp, Inc.",finance,
ECCV,Eagle Point Credit Company Inc. 5.375% Notes due 2029,finance,
BY,"Byline Bancorp, Inc.",finance,
QCRH,"QCR Holdings, Inc.",finance,
AFGE,"American Financial Group, Inc. 4.500% Subordinated Debentures due 2060",finance,
RHLD,Resolute Holdings Management,finance,
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,finance,
TFIN,"Triumph Financial, Inc.",finance,
RBCAA,"Republic Bancorp, Inc.",finance,
BITF,Bitfarms Ltd.,finance,
WLTH,Wealthfront Corporation,finance,
XZO,"Exzeo Group, Inc.",finance,
CNOB,"ConnectOne Bancorp, Inc.",finance,
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,finance,
FOR,Forestar Group Inc,finance,
PFBC,Preferred Bank,finance,
PRA,ProAssurance Corporation,finance,
OBK,"Origin Bancorp, Inc.",finance,
PSEC,Prospect Capital Corporation,finance,
WAFDP,"WaFd, Inc. Depositary Shares",finance,
WABC,Westamerica Bancorporation,finance,
CNOBP,"ConnectOne Bancorp, Inc. Depositary Shares, each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",finance,
AGBK,AGI Inc,finance,
TRIN,Trinity Capital Inc.,finance,
PICS,PicS N.V.,finance,
FINV,FinVolution Group,finance,
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen,finance,
CCB,Coastal Financial Corporation,finance,
PEBO,Peoples Bancorp Inc.,finance,
AMAL,Amalgamated Financial Corp.,finance,
BTGO,"BitGo Holdings, Inc.",finance,
MBINM,"Merchants Bancorp Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock",finance,
TMP,Tompkins Financial Corporation,finance,
CTBI,"Community Trust Bancorp, Inc.",finance,
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,finance,
MBINL,"Merchants Bancorp Depositary Shares, Each Representing a 1/40thInterest in a Share of 7.25% Fixed Rate Series E Non-CumulativePerpetual Preferred Stock, without par value",finance,
BTZ,BlackRock Credit Allocation Income Trust,finance,
FMBH,"First Mid Bancshares, Inc.",finance,
JCAP,"Jefferson Capital, Inc.",finance,
SAFT,"Safety Insurance Group, Inc.",finance,
IGIC,International General Insurance Holdings Ltd. Ordinary Share,finance,
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,finance,
HFWA,Heritage Financial Corporation,finance,
FSCO,FS Credit Opportunities Corp.,finance,
HTFC,Horizon Technology Finance Corporation 6.25% Notes due 2027,finance,
PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest,finance,
GSBD,"Goldman Sachs BDC, Inc.",finance,
MFIC,MidCap Financial Investment Corporation,finance,
OSBC,"Old Second Bancorp, Inc.",finance,
DCOMG,"Dime Community Bancshares, Inc. 9.000% Fixed-to-Floating Rate Subordinated Notes due 2034",finance,
FSUN,FirstSun Capital Bancorp,finance,
AIZN,"Assurant, Inc. 5.25% Subordinated Notes due 2061",finance,
OCFC,OceanFirst Financial Corp.,finance,
BCX,BlackRock Resources Common Shares of Beneficial Interest,finance,
MCB,Metropolitan Bank Holding Corp.,finance,
TWFG,"TWFG, Inc.",finance,
OCSL,Oaktree Specialty Lending Corporation,finance,
MMI,"Marcus & Millichap, Inc.",finance,
PDX,PIMCO Dynamic Income Strategy Fund Common Shares of Beneficial Interest,finance,
EXPI,"eXp World Holdings, Inc.",finance,
SIGIP,"Selective Insurance Group, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",finance,
TCBIO,"Texas Capital Bancshares, Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B",finance,
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,finance,
