ticker,company_name,segment,sub_segment
CHAI,"Core AI Holdings, Inc. Common Shares",telecommunications,
UTSI,UTStarcom Holdings Corp.,telecommunications,
INTZ,Intrusion Inc.,telecommunications,
NXPL,NextPlat Corp,telecommunications,
MTEK,Maris-Tech Ltd.,telecommunications,
WLDSW,Wearable Devices Ltd. Warrant,telecommunications,
ASNS,"Actelis Networks, Inc.",telecommunications,
IQST,iQSTEL Inc.,telecommunications,
MYSE,"Myseum, Inc.",telecommunications,
WLDS,Wearable Devices Ltd. Ordinary Share,telecommunications,
AMPGR,"Amplitech Group, Inc. Series A Right",telecommunications,
AMPGZ,"Amplitech Group, Inc. Series B Right",telecommunications,
NXPLW,NextPlat Corp Warrants,telecommunications,
FOXXW,Foxx Development Holdings Inc. Warrant,telecommunications,
HUBC,Hub Cyber Security Ltd.,telecommunications,
HUBCW,Hub Cyber Security Ltd. Warrant 2/27/28,telecommunications,
HUBCZ,Hub Cyber Security Ltd. Warrant,telecommunications,
CTDD,Qwest Corporation 6.75% Notes due 2057,telecommunications,
CTBB,Qwest Corporation 6.5% Notes due 2056,telecommunications,
TMUSI,"T-Mobile US, Inc. 5.500% Senior Notes due June 2070",telecommunications,
TMUSL,"T-Mobile US, Inc. 6.250% Senior Notes due 2069",telecommunications,
TMUSZ,"T-Mobile US, Inc. 5.500% Senior Notes due March 2070",telecommunications,
VACI,Viking Acquisition Corp. I,telecommunications,
